Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2006,Turin,Skiing,Snowboard,"JACOBELLIS, Lindsey",United States,Women,Snowboard Cross,Silver
2010,Vancouver,Biathlon,Biathlon,"FAK, Jakov",Croatia,Men,10KM,Bronze
2010,Vancouver,Biathlon,Biathlon,"JAY, Vincent",France,Men,10KM,Gold
2010,Vancouver,Biathlon,Biathlon,"SVENDSEN, Emil Hegle",Norway,Men,10KM,Silver
2010,Vancouver,Biathlon,Biathlon,"BRUNET, Marie Laure",France,Women,10KM Pursuit,Bronze
2010,Vancouver,Biathlon,Biathlon,"NEUNER, Magdalena",Germany,Women,10KM Pursuit,Gold
2010,Vancouver,Biathlon,Biathlon,"KUZMINA, Anastazia",Slovakia,Women,10KM Pursuit,Silver
2010,Vancouver,Biathlon,Biathlon,"HAUSWALD, Simone",Germany,Women,12.5KM Mass Start,Bronze
2010,Vancouver,Biathlon,Biathlon,"NEUNER, Magdalena",Germany,Women,12.5KM Mass Start,Gold
2010,Vancouver,Biathlon,Biathlon,"ZAITSEVA, Olga",Russia,Women,12.5KM Mass Start,Silver
2010,Vancouver,Biathlon,Biathlon,"JAY, Vincent",France,Men,12.5Km Pursuit,Bronze
2010,Vancouver,Biathlon,Biathlon,"FERRY, Bjorn",Sweden,Men,12.5Km Pursuit,Gold
2010,Vancouver,Biathlon,Biathlon,"SUMANN, Christoph",Austria,Men,12.5Km Pursuit,Silver
2010,Vancouver,Biathlon,Biathlon,"DOMRACHEVA, Darya",Belarus,Women,15KM,Bronze
2010,Vancouver,Biathlon,Biathlon,"BERGER, Tora",Norway,Women,15KM,Gold
2010,Vancouver,Biathlon,Biathlon,"KHRUSTALEVA, Elena",Kazakhstan,Women,15KM,Silver
2010,Vancouver,Biathlon,Biathlon,"HURAJT, Pavol",Slovakia,Men,15KM Mass Start,Bronze
2010,Vancouver,Biathlon,Biathlon,"USTYUGOV, Evgeny",Russia,Men,15KM Mass Start,Gold
2010,Vancouver,Biathlon,Biathlon,"FOURCADE, Martin",France,Men,15KM Mass Start,Silver
2010,Vancouver,Biathlon,Biathlon,"SVENDSEN, Emil Hegle",Norway,Men,20KM,Gold
2010,Vancouver,Biathlon,Biathlon,"NOVIKOV, Sergey",Belarus,Men,20KM,Silver
2010,Vancouver,Biathlon,Biathlon,"BJOERNDALEN, Ole Einar",Norway,Men,20KM,Silver
2010,Vancouver,Biathlon,Biathlon,"BECK, Martina",Germany,Women,4X6KM Relay,Bronze
2010,Vancouver,Biathlon,Biathlon,"HAUSWALD, Simone",Germany,Women,4X6KM Relay,Bronze
2010,Vancouver,Biathlon,Biathlon,"HENKEL, Andrea",Germany,Women,4X6KM Relay,Bronze
2010,Vancouver,Biathlon,Biathlon,"WILHELM, Kati",Germany,Women,4X6KM Relay,Bronze
2010,Vancouver,Biathlon,Biathlon,"BOGALIY-TITOVETS, Anna",Russia,Women,4X6KM Relay,Gold
2010,Vancouver,Biathlon,Biathlon,"MEDVEDTSEVA, Olga",Russia,Women,4X6KM Relay,Gold
2010,Vancouver,Biathlon,Biathlon,"SLEPTSOVA, Svetlana",Russia,Women,4X6KM Relay,Gold
2010,Vancouver,Biathlon,Biathlon,"ZAITSEVA, Olga",Russia,Women,4X6KM Relay,Gold
2010,Vancouver,Biathlon,Biathlon,"BAILLY, Sandrine",France,Women,4X6KM Relay,Silver
2010,Vancouver,Biathlon,Biathlon,"BECAERT, Sylvie",France,Women,4X6KM Relay,Silver
2010,Vancouver,Biathlon,Biathlon,"BRUNET, Marie Laure",France,Women,4X6KM Relay,Silver
2010,Vancouver,Biathlon,Biathlon,"DORIN, Marie",France,Women,4X6KM Relay,Silver
2010,Vancouver,Biathlon,Biathlon,"SHIPULIN, Anton",Russia,Men,4X7.5KM Relay,Bronze
2010,Vancouver,Biathlon,Biathlon,"TCHEREZOV, Ivan",Russia,Men,4X7.5KM Relay,Bronze
2010,Vancouver,Biathlon,Biathlon,"TCHOUDOV, Maxim",Russia,Men,4X7.5KM Relay,Bronze
2010,Vancouver,Biathlon,Biathlon,"USTYUGOV, Evgeny",Russia,Men,4X7.5KM Relay,Bronze
2010,Vancouver,Biathlon,Biathlon,"BJOERNDALEN, Ole Einar",Norway,Men,4X7.5KM Relay,Gold
2010,Vancouver,Biathlon,Biathlon,"BOE, Tarjei",Norway,Men,4X7.5KM Relay,Gold
2010,Vancouver,Biathlon,Biathlon,"HANEVOLD, Halvard",Norway,Men,4X7.5KM Relay,Gold
2010,Vancouver,Biathlon,Biathlon,"SVENDSEN, Emil Hegle",Norway,Men,4X7.5KM Relay,Gold
2010,Vancouver,Biathlon,Biathlon,"EDER, Simon",Austria,Men,4X7.5KM Relay,Silver
2010,Vancouver,Biathlon,Biathlon,"LANDERTINGER, Dominik",Austria,Men,4X7.5KM Relay,Silver
2010,Vancouver,Biathlon,Biathlon,"MESOTITSCH, Daniel",Austria,Men,4X7.5KM Relay,Silver
2010,Vancouver,Biathlon,Biathlon,"SUMANN, Christoph",Austria,Men,4X7.5KM Relay,Silver
2010,Vancouver,Biathlon,Biathlon,"DORIN, Marie",France,Women,7.5KM,Bronze
2010,Vancouver,Biathlon,Biathlon,"KUZMINA, Anastazia",Slovakia,Women,7.5KM,Gold
2010,Vancouver,Biathlon,Biathlon,"NEUNER, Magdalena",Germany,Women,7.5KM,Silver
2010,Vancouver,Bobsleigh,Bobsleigh,"BISSETT, David",Canada,Men,Four-Man,Bronze
2010,Vancouver,Bobsleigh,Bobsleigh,"BROWN, Lascelles",Canada,Men,Four-Man,Bronze
2010,Vancouver,Bobsleigh,Bobsleigh,"Le BIHAN, Chris",Canada,Men,Four-Man,Bronze
2010,Vancouver,Bobsleigh,Bobsleigh,"RUSH, Lyndon",Canada,Men,Four-Man,Bronze
2010,Vancouver,Bobsleigh,Bobsleigh,"HOLCOMB, Steven",United States,Men,Four-Man,Gold
2010,Vancouver,Bobsleigh,Bobsleigh,"MESLER, Steve",United States,Men,Four-Man,Gold
2010,Vancouver,Bobsleigh,Bobsleigh,"OLSEN, Justin",United States,Men,Four-Man,Gold
2010,Vancouver,Bobsleigh,Bobsleigh,"TOMASEVICZ, Curtis",United States,Men,Four-Man,Gold
2010,Vancouver,Bobsleigh,Bobsleigh,"KUSKE, Kevin",Germany,Men,Four-Man,Silver
2010,Vancouver,Bobsleigh,Bobsleigh,"LANGE, Andre",Germany,Men,Four-Man,Silver
2010,Vancouver,Bobsleigh,Bobsleigh,"PUTZE, Martin",Germany,Men,Four-Man,Silver
2010,Vancouver,Bobsleigh,Bobsleigh,"ROEDIGER, Alexander",Germany,Men,Four-Man,Silver
2010,Vancouver,Bobsleigh,Bobsleigh,"VOEVODA, Alexey",Russia,Men,Two-Man,Bronze
2010,Vancouver,Bobsleigh,Bobsleigh,"ZUBKOV, Alexsandr",Russia,Men,Two-Man,Bronze
2010,Vancouver,Bobsleigh,Bobsleigh,"KUSKE, Kevin",Germany,Men,Two-Man,Gold
2010,Vancouver,Bobsleigh,Bobsleigh,"LANGE, Andre",Germany,Men,Two-Man,Gold
2010,Vancouver,Bobsleigh,Bobsleigh,"ADJEI, Richard",Germany,Men,Two-Man,Silver
2010,Vancouver,Bobsleigh,Bobsleigh,"FLORSCHUETZ, Thomas",Germany,Men,Two-Man,Silver
2010,Vancouver,Bobsleigh,Bobsleigh,"MEYERS, Elana",United States,Women,Two-Man,Bronze
2010,Vancouver,Bobsleigh,Bobsleigh,"PAC, Erin",United States,Women,Two-Man,Bronze
2010,Vancouver,Bobsleigh,Bobsleigh,"HUMPHRIES, Kaillie",Canada,Women,Two-Man,Gold
2010,Vancouver,Bobsleigh,Bobsleigh,"MOYSE, Heather",Canada,Women,Two-Man,Gold
2010,Vancouver,Bobsleigh,Bobsleigh,"BROWN, Shelley-Ann",Canada,Women,Two-Man,Silver
2010,Vancouver,Bobsleigh,Bobsleigh,"UPPERTON, Helen",Canada,Women,Two-Man,Silver
2010,Vancouver,Bobsleigh,Skeleton,"TRETYAKOV, Alexander",Russia,Men,Individual,Bronze
2010,Vancouver,Bobsleigh,Skeleton,"MONTGOMERY, Jon",Canada,Men,Individual,Gold
2010,Vancouver,Bobsleigh,Skeleton,"DUKURS, Martins",Latvia,Men,Individual,Silver
2010,Vancouver,Bobsleigh,Skeleton,"HUBER, Anja",Germany,Women,Individual,Bronze
2010,Vancouver,Bobsleigh,Skeleton,"WILLIAMS, Amy",United Kingdom,Women,Individual,Gold
2010,Vancouver,Bobsleigh,Skeleton,"SZYMKOWIAK, Kerstin",Germany,Women,Individual,Silver
2010,Vancouver,Curling,Curling,"EGGLER, Markus",Switzerland,Men,Curling,Bronze
2010,Vancouver,Curling,Curling,"HAUSER, Jan",Switzerland,Men,Curling,Bronze
2010,Vancouver,Curling,Curling,"MUELLER, Toni",Switzerland,Men,Curling,Bronze
2010,Vancouver,Curling,Curling,"STOECKLI, Ralph",Switzerland,Men,Curling,Bronze
2010,Vancouver,Curling,Curling,"STRUEBIN, Simon",Switzerland,Men,Curling,Bronze
2010,Vancouver,Curling,Curling,"ENRIGHT, Adam",Canada,Men,Curling,Gold
2010,Vancouver,Curling,Curling,"HEBERT, Ben",Canada,Men,Curling,Gold
2010,Vancouver,Curling,Curling,"KENNEDY, Marc",Canada,Men,Curling,Gold
2010,Vancouver,Curling,Curling,"MARTIN, Kevin",Canada,Men,Curling,Gold
2010,Vancouver,Curling,Curling,"MORRIS, John",Canada,Men,Curling,Gold
2010,Vancouver,Curling,Curling,"LOEVOLD, Thomas",Norway,Men,Curling,Silver
2010,Vancouver,Curling,Curling,"NERGAARD, Torger",Norway,Men,Curling,Silver
2010,Vancouver,Curling,Curling,"PETERSSON, Haavard Vad",Norway,Men,Curling,Silver
2010,Vancouver,Curling,Curling,"SVAE, Christoffer",Norway,Men,Curling,Silver
2010,Vancouver,Curling,Curling,"ULSRUD, Thomas",Norway,Men,Curling,Silver
2010,Vancouver,Curling,Curling,"LIU, Jinli",China,Women,Curling,Bronze
2010,Vancouver,Curling,Curling,"LIU, Yin",China,Women,Curling,Bronze
2010,Vancouver,Curling,Curling,"WANG, Bingyu",China,Women,Curling,Bronze
2010,Vancouver,Curling,Curling,"YUE, Qingshuang",China,Women,Curling,Bronze
2010,Vancouver,Curling,Curling,"ZHOU, Yan",China,Women,Curling,Bronze
2010,Vancouver,Curling,Curling,"BERGSTROEM, Kajsa",Sweden,Women,Curling,Gold
2010,Vancouver,Curling,Curling,"SVAERD, Anna",Sweden,Women,Curling,Gold
2010,Vancouver,Curling,Curling,"LINDAHL, Cathrine",Sweden,Women,Curling,Gold
2010,Vancouver,Curling,Curling,"LUND, Eva",Sweden,Women,Curling,Gold
2010,Vancouver,Curling,Curling,"NORBERG, Anette",Sweden,Women,Curling,Gold
2010,Vancouver,Curling,Curling,"BARTEL, Cori",Canada,Women,Curling,Silver
2010,Vancouver,Curling,Curling,"BERNARD, Cheryl",Canada,Women,Curling,Silver
2010,Vancouver,Curling,Curling,"DARBYSHIRE, Carolyn",Canada,Women,Curling,Silver
2010,Vancouver,Curling,Curling,"MOORE, Kristie",Canada,Women,Curling,Silver
2010,Vancouver,Curling,Curling,"O CONNOR, Susan",Canada,Women,Curling,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"BACKSTROM, Niklas",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"FILPPULA, Valtteri",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"HAGMAN, Niklas",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"IMMONEN, Jarkko",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"JOKINEN, Olli",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"KAPANEN, Niko",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"KIPRUSOFF, Miikka",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"KOIVU, Mikko",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"KOIVU, Saku",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"KUKKONEN, Lasse",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"LEHTINEN, Jere",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"LEPISTO, Sami",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"LYDMAN, Toni",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"MIETTINEN, Antti",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"NIITTYMAKI, Antero",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"NISKALA, Janne",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"PELTONEN, Ville",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"PITKANEN, Joni",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"RUUTU, Jarkko",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"RUUTU, Tuomo",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"SALO, Sami",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"SELANNE, Teemu",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"TIMONEN, Kimmo",Finland,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"BERGERON, Patrice",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"BOYLE, Dan",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"BRODEUR, Martin",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"CROSBY, Sidney",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"DOUGHTY, Drew",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"FLEURY, Marc-Andre",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"GETZLAF, Ryan",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"HEATLEY, Dany",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"IGINLA, Jarome",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"KEITH, Duncan",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"LUONGO, Roberto",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"MARLEAU, Patrick",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"MORROW, Brenden",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"NASH, Rick",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"NIEDERMAYER, Scott",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"PERRY, Corey",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"PRONGER, Chris",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"RICHARDS, Mike",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"SEABROOK, Brent",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"STAAL, Eric",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"THORNTON, Joe",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"TOEWS, Jonathan",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"WEBER, Shea",Canada,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"BACKES, David",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"BROWN, Dustin",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"CALLAHAN, Ryan",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"DRURY, Chris",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"GLEASON, Tim",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"JOHNSON, Erik",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"JOHNSON, Jack",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"KANE, Patrick",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"KESLER, Ryan",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"KESSEL, Phil",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"LANGENBRUNNER, Jamie",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"MALONE, Ryan",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"MILLER, Ryan",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"ORPIK, Brooks",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"PARISE, Zach",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"PAVELSKI, Joe",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"QUICK, Jonathan",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"RAFALSKI, Brian",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"RYAN, Bobby",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"STASTNY, Paul",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"SUTER, Ryan",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"THOMAS, Tim",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"WHITNEY, Ryan",United States,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"HELIN, Anne",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"HIIRIKOSKI, Jenni",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"HOVI, Venla",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"KARVINEN, Michelle",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"KUISMA, Mira",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"LAAKSONEN, Emma",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"LINDSTEDT, Rosa",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"MERTANEN, Terhi",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"PELTTARI, Heidi",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"POSA, Mariia",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"RAJAHUHTA, Annina",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"RANTAMAKI, Karoliina",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"RATY, Noora",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"SAARINEN, Mari",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"SIRVIO, Saija",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"TIKKINEN, Nina",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"TUOMINEN, Minnamari",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"TUOMINEN, Saara",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"VALIMAKI, Linda",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"VANHATALO, Anna",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"VOUTILAINEN, Marjo",Finland,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,Ice Hockey,"AGOSTA, Meghan",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"APPS, Gillian",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"BONHOMME, Tessa",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"BOTTERILL, Jennifer",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"HEFFORD, Jayna",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"IRWIN, Haley",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"JOHNSTON, Rebecca",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"KELLAR, Becky",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"KINGSBURY, Gina",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"LABONTE, Charline",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"MACLEOD, Carla",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"MIKKELSON, Meaghan",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"OUELLETTE, Caroline",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"PIPER, Cherie",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"POULIN, Marie-Philip",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"SOSTORICS, Colleen",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"ST-PIERRE, Kim",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"SZABADOS, Shannon",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"VAILLANCOURT, Sarah",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"WARD, Catherine",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"WICKENHEISER, Hayley",Canada,Women,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,Ice Hockey,"BELLAMY, Kacey",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"CAHOW, Caitlin",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"CHESSON, Lisa",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"CHU, Julie",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"DARWITZ, Natalie",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"DUGGAN, Meghan",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"ENGSTROM, Molly",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"KNIGHT, Hilary",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"LAMOUREUX, Jocelyne",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"LAMOUREUX, Monique",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"LAWLER, Erika",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"MARVIN, Gigi",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"McLAUGHLIN, Brianne",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"POTTER, Jenny",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"RUGGIERO, Angela",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"SCHAUS, Molly",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"STACK, Kelli",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"THATCHER, Karen",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"VETTER, Jessie",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"WEILAND, Kerry",United States,Women,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,Ice Hockey,"ZAUGG-SIERGIEJ, Jinelle",United States,Women,Ice Hockey,Silver
2010,Vancouver,Luge,Luge,"LEITNER, Patric",Germany,Men,Doubles,Bronze
2010,Vancouver,Luge,Luge,"RESCH, Alexander",Germany,Men,Doubles,Bronze
2010,Vancouver,Luge,Luge,"LINGER, Andreas",Austria,Men,Doubles,Gold
2010,Vancouver,Luge,Luge,"LINGER, Wolfgang",Austria,Men,Doubles,Gold
2010,Vancouver,Luge,Luge,"SICS, Andris",Latvia,Men,Doubles,Silver
2010,Vancouver,Luge,Luge,"SICS, Juris",Latvia,Men,Doubles,Silver
2010,Vancouver,Luge,Luge,"ZOEGGELER, Armin",Italy,Men,Singles,Bronze
2010,Vancouver,Luge,Luge,"LOCH, Felix",Germany,Men,Singles,Gold
2010,Vancouver,Luge,Luge,"MOELLER, David",Germany,Men,Singles,Silver
2010,Vancouver,Luge,Luge,"GEISENBERGER, Natalie",Germany,Women,Singles,Bronze
2010,Vancouver,Luge,Luge,"HUEFNER, Tatjana",Germany,Women,Singles,Gold
2010,Vancouver,Luge,Luge,"REITHMAYER, Nina",Austria,Women,Singles,Silver
2010,Vancouver,Skating,Figure skating,"DOMNINA, Oksana",Russia,Women,Ice Dancing,Bronze
2010,Vancouver,Skating,Figure skating,"SHABALIN, Maxim",Russia,Men,Ice Dancing,Bronze
2010,Vancouver,Skating,Figure skating,"MOIR, Scott",Canada,Men,Ice Dancing,Gold
2010,Vancouver,Skating,Figure skating,"VIRTUE, Tessa",Canada,Women,Ice Dancing,Gold
2010,Vancouver,Skating,Figure skating,"DAVIS, Meryl",United States,Women,Ice Dancing,Silver
2010,Vancouver,Skating,Figure skating,"WHITE, Charlie",United States,Men,Ice Dancing,Silver
2010,Vancouver,Skating,Figure skating,"TAKAHASHI, Daisuke",Japan,Men,Individual,Bronze
